Id;Name;Duration;LastRun;LastResults;Verdict;Cycle;CalcPrio
29035;82676;55495;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1];1;275;0
29036;121463;60914;19.08.2016 13:47;[0, 0, 0, 1];0;275;0
29037;82675;56221;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1];1;275;0
29038;83163;54922;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29039;82526;57228;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29040;102079;58653;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29041;83164;60863;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29042;101980;55237;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1];0;275;0
29043;82929;56699;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29044;114461;57801;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29045;82431;55444;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;275;0
29046;82679;55789;19.08.2016 13:47;[0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1];1;275;0
29047;82685;56268;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29048;82801;57525;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29049;78227;58674;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29050;83152;55327;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29051;82684;55474;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29052;83153;57436;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29053;82839;57522;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29054;82546;55781;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29055;82443;55994;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];1;275;0
29056;114460;57216;19.08.2016 13:47;[0, 1, 0, 0, 0, 0];0;275;0
29057;83154;56661;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29058;82838;57556;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29059;82683;54965;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29060;78226;57675;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29061;83155;54579;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];0;275;0
29062;83156;54946;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29063;82682;56267;19.08.2016 13:47;[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;275;0
29064;82932;56227;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29065;82422;55148;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;275;0
29066;82681;56096;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1];1;275;0
29067;82931;55427;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0];0;275;0
29068;82680;56008;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1];1;275;0
29069;78225;55495;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29070;114451;64070;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 1];0;275;0
29071;83200;55230;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0];0;275;0
29072;82923;55348;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;275;0
29073;82525;55133;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29074;82428;56815;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;275;0
29075;82820;56508;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1];0;275;0
29076;82533;55398;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1];0;275;0
29077;82974;54266;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29078;82821;56255;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];0;275;0
29079;114479;60543;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29080;82973;56145;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29081;82456;56015;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29082;82972;55280;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29083;82472;54366;19.08.2016 13:47;[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;275;0
29084;82828;57722;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29085;82822;55363;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];0;275;0
29086;114480;59430;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29087;82596;55754;19.08.2016 13:47;[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1];0;275;0
29088;82595;58229;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29089;78175;57176;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29090;82594;56715;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29091;82457;55690;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29092;82593;55483;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29093;82522;58512;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29094;82592;55320;19.08.2016 13:47;[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1];0;275;0
29095;82524;54973;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29096;114481;59414;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29097;82819;58736;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29098;82466;56927;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29099;82622;55837;19.08.2016 13:47;[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1];0;275;0
29100;78183;56291;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29101;82815;57424;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29102;82980;56294;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29103;82816;56315;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29104;114475;59793;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29105;82979;54649;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29106;78182;55779;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29107;82521;56830;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29108;114476;56245;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29109;82977;54786;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29110;82454;55394;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29111;82817;55751;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29112;82919;57156;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0];0;275;0
29113;82566;57061;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29114;82976;57115;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29115;82544;57703;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29116;82818;55095;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29117;82455;52542;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29118;82829;54743;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29119;114477;57405;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29120;82912;55794;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29121;82823;55559;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1];0;275;0
29122;78174;59629;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;275;0
29123;82458;57036;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29124;82579;57514;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29125;82915;56992;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29126;78168;60127;19.08.2016 13:47;[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;275;0
29127;82578;57496;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29128;82523;56065;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29129;78167;56715;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0];0;275;0
29130;82577;57578;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29131;82576;57719;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;275;0
29132;78166;59311;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1];0;275;0
29133;82916;58948;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29134;114487;57081;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29135;82575;55517;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29136;82461;56578;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29137;82574;57417;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29138;114488;60147;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29139;82568;56142;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29140;82573;55222;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29141;82462;56853;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0];0;275;0
29142;124233;67321;19.08.2016 13:47;[0, 0];0;275;0
29143;82918;54961;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29144;82569;56698;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29145;78169;55875;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29146;82460;56147;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0];0;275;0
29147;114486;58421;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29148;82580;56740;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29149;82913;54599;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29150;82827;55607;19.08.2016 13:47;[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29151;78173;58233;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29152;82589;55111;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29153;82588;56109;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29154;114482;60834;19.08.2016 13:47;[0, 1, 0, 0, 0, 1];0;275;0
29155;82587;55005;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29156;78172;58013;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29157;82567;56827;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29158;82459;55209;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29159;82911;54702;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29160;82914;56324;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29161;114483;61081;19.08.2016 13:47;[0, 1, 0, 0, 0, 1];0;275;0
29162;82585;55203;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1];0;275;0
29163;82824;56532;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];0;275;0
29164;78171;57288;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29165;82584;57295;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1];0;275;0
29166;82583;59865;19.08.2016 13:47;[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1];0;275;0
29167;82420;55796;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];1;275;0
29168;78170;56625;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29169;82582;55736;19.08.2016 13:47;[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1];1;275;0
29170;114485;61920;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29171;82586;57163;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29172;124493;66368;19.08.2016 13:47;[0];0;275;0
29173;82623;57539;19.08.2016 13:47;[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29174;82920;59684;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29175;83215;54464;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0];0;275;0
29176;82810;55795;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29177;82464;55842;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0];0;275;0
29178;82644;58001;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;275;0
29179;82834;55656;19.08.2016 13:47;[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29180;83220;54461;19.08.2016 13:47;[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0];0;275;0
29181;82905;55651;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29182;82643;59151;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;275;0
29183;82514;55381;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29184;82470;56300;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29185;82642;56877;19.08.2016 13:47;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;275;0
29186;114467;60135;19.08.2016 13:47;[0, 1, 0, 0, 0];0;275;0
29187;82922;58619;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;275;0
29188;82641;56392;19.08.2016 13:47;[0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1];1;275;0
29189;82513;54743;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29190;82564;56218;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29191;82906;55222;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29192;82512;56949;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29193;82638;55061;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29194;82450;57149;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29195;82430;57141;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;275;0
29196;82645;57991;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;275;0
29197;83136;54234;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29198;83214;54697;19.08.2016 13:47;[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1];0;275;0
29199;82449;55065;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;275;0
29200;82563;55467;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];0;275;0
29201;82807;58668;19.08.2016 13:47;[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1];0;275;0
29202;82545;58031;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
29203;83205;56086;19.08.2016 13:47;[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0];0;275;0
29204;82535;59732;19.08.2016 13:47;[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;275;0
